user_id,purchase,pay_dt,media_source
4a9b778c,0.99,2021-10-10,Facebook Ads
4aa699bf,0.99,2021-10-02,organic
4ab7af6b,0.99,2021-10-06,Facebook Ads
4ab7af6b,0.99,2021-10-06,Facebook Ads
4ab7af6b,0.99,2021-10-06,Facebook Ads
4ab7af6b,9.99,2021-10-05,Facebook Ads
4ab7af6b,2.99,2021-10-06,Facebook Ads
4ac23435,0.99,2021-10-27,Facebook Ads
4ac3a70e,0.99,2021-10-05,Google Adwords
4ac3a70e,0.99,2021-10-05,Google Adwords
4ac3a70e,0.99,2021-10-05,Google Adwords
4ac3a70e,2.99,2021-10-05,Google Adwords
4ac3a70e,0.99,2021-10-05,Google Adwords
4ac3a70e,0.99,2021-10-05,Google Adwords
4ac3a70e,0.99,2021-10-05,Google Adwords
4ac3a70e,0.99,2021-10-05,Google Adwords
4ac3a70e,0.99,2021-10-05,Google Adwords
4ac465d6,0.99,2021-10-26,Facebook Ads
4ac465d6,4.99,2021-10-26,Facebook Ads
4afea52a,0.99,2021-10-17,Google Adwords
4afea52a,0.99,2021-10-17,Google Adwords
4b334a4e,0.99,2021-10-30,Google Adwords
4b334a4e,0.99,2021-10-30,Google Adwords
4b334a4e,0.99,2021-10-30,Google Adwords
4b3ceda5,2.99,2021-10-06,Google Adwords
4b3ceda5,0.99,2021-10-06,Google Adwords
4b680d62,0.99,2021-10-16,Facebook Ads
4b680d62,0.99,2021-10-10,Facebook Ads
4b680d62,0.99,2021-10-05,Facebook Ads
4b680d62,0.99,2021-10-05,Facebook Ads
4b680d62,0.99,2021-10-10,Facebook Ads
4b71ecac,0.99,2021-10-29,Google Adwords
4b938e36,0.99,2021-10-25,Google Adwords
4b938e36,0.99,2021-10-26,Google Adwords
4b95f66a,0.99,2021-10-01,Google Adwords
4b95f66a,0.99,2021-10-01,Google Adwords
4b95f66a,0.99,2021-10-01,Google Adwords
4ba33b0a,0.99,2021-11-04,Google Adwords
4ba33b0a,0.99,2021-10-31,Google Adwords
4bb9e14c,0.99,2021-10-26,Google Adwords
4bc008d4,0.99,2021-10-14,Facebook Ads
4bc0f1d4,0.99,2021-10-20,Facebook Ads
4bc0f1d4,0.99,2021-10-20,Facebook Ads
4bc62325,0.99,2021-10-13,Facebook Ads
4bc62325,0.99,2021-10-12,Facebook Ads
4bcf7bbf,2.99,2021-10-18,Google Adwords
4c03bdd6,0.99,2021-10-27,Google Adwords
4c03bdd6,0.99,2021-10-27,Google Adwords
4c127030,2.99,2021-10-02,Facebook Ads
4c127030,0.99,2021-10-02,Facebook Ads
4c127030,4.99,2021-10-02,Facebook Ads
4c127030,0.99,2021-10-02,Facebook Ads
4c142671,0.99,2021-10-07,Google Adwords
4c142671,2.99,2021-10-08,Google Adwords
4c142671,0.99,2021-10-16,Google Adwords
4c142671,0.99,2021-10-07,Google Adwords
4c151962,0.99,2021-10-29,Google Adwords
4c16ebf4,0.99,2021-10-16,Facebook Ads
4c1a7086,0.99,2021-10-26,Facebook Ads
4c1cb21c,0.99,2021-10-01,Google Adwords
4c3bfcd5,0.99,2021-10-10,Facebook Ads
4c3bfcd5,0.99,2021-10-05,Facebook Ads
4c41c13e,0.99,2021-10-04,Google Adwords
4c41c13e,0.99,2021-10-04,Google Adwords
4c97e858,0.99,2021-10-09,Facebook Ads
4ca585a8,0.99,2021-10-29,Google Adwords
4ca7f538,0.99,2021-10-18,Google Adwords
4caeb2b9,0.99,2021-10-31,Google Adwords
4cb053ea,0.99,2021-10-03,organic
4cb42eda,2.99,2021-10-06,Google Adwords
4ccde2f9,0.99,2021-10-07,Google Adwords
4ceb18b3,0.99,2021-10-29,Google Adwords
4cec050f,0.99,2021-10-05,Google Adwords
4d1213b4,0.99,2021-10-10,Facebook Ads
4d1ac767,0.99,2021-10-31,Google Adwords
4d2ef2ee,0.99,2021-10-21,Google Adwords
4d2ef2ee,0.99,2021-10-21,Google Adwords
4d56482c,2.99,2021-10-31,Facebook Ads
4d5b7773,0.99,2021-10-10,Google Adwords
4d5b7773,0.99,2021-10-09,Google Adwords
4d600b0d,0.99,2021-10-18,Google Adwords
4d600b0d,0.99,2021-10-18,Google Adwords
4d8f145b,0.99,2021-10-08,Google Adwords
4d8f145b,2.99,2021-10-08,Google Adwords
4d8f145b,0.99,2021-10-08,Google Adwords
4d91bf14,0.99,2021-10-23,Google Adwords
4d91bf14,0.99,2021-10-23,Google Adwords
4d9667ac,2.99,2021-10-24,Facebook Ads
4d9667ac,2.99,2021-10-23,Facebook Ads
4da282e9,0.99,2021-10-25,Google Adwords
4da282e9,0.99,2021-10-25,Google Adwords
4db6897d,0.99,2021-10-14,Google Adwords
4db73c93,0.99,2021-10-13,Facebook Ads
4db73c93,0.99,2021-10-13,Facebook Ads
4dc2da37,0.99,2021-10-04,Google Adwords
4dc2da37,0.99,2021-10-04,Google Adwords
4dc2da37,0.99,2021-10-04,Google Adwords
4dc740c0,0.99,2021-10-24,Facebook Ads
4de358c2,0.99,2021-10-13,Facebook Ads
4de358c2,0.99,2021-10-13,Facebook Ads
4df17b9d,0.99,2021-10-29,organic
4df40280,0.99,2021-11-01,Facebook Ads
4e184efa,0.99,2021-10-31,Google Adwords
4e1ef02a,2.99,2021-10-13,Facebook Ads
4e4310df,0.99,2021-10-11,Facebook Ads
4e51ce85,0.99,2021-10-12,Facebook Ads
4e5ef9e9,0.99,2021-10-23,Google Adwords
4e70fe57,0.99,2021-10-14,Facebook Ads
4e70fe57,0.99,2021-10-14,Facebook Ads
4e81fb56,0.99,2021-11-01,Facebook Ads
4e81fb56,0.99,2021-10-31,Facebook Ads
4e823fe1,0.99,2021-10-12,Google Adwords
4eb797f4,2.99,2021-11-01,Facebook Ads
4eccb644,0.99,2021-10-19,Facebook Ads
4eccb644,0.99,2021-10-19,Facebook Ads
4ee3ed39,0.99,2021-10-06,Facebook Ads
4ee3ed39,2.99,2021-10-07,Facebook Ads
4ef962a1,0.99,2021-10-10,organic
4ef962a1,0.99,2021-10-10,organic
4f088678,0.99,2021-10-21,Facebook Ads
4f0dc794,0.99,2021-10-21,Google Adwords
4f0dc794,0.99,2021-10-21,Google Adwords
4f0dc794,0.99,2021-10-21,Google Adwords
4f145001,0.99,2021-10-07,Google Adwords
4f50f227,0.99,2021-10-19,Facebook Ads
4f85d613,0.99,2021-10-13,Google Adwords
4f869f7e,0.99,2021-10-23,Facebook Ads
4f869f7e,0.99,2021-10-23,Facebook Ads
4f869f7e,2.99,2021-10-23,Facebook Ads
4f8ca195,0.99,2021-10-30,Facebook Ads
4f8ca195,0.99,2021-10-30,Facebook Ads
4f8ca195,0.99,2021-10-30,Facebook Ads
4fa3d544,0.99,2021-10-08,Facebook Ads
4fa9d00f,0.99,2021-10-08,Facebook Ads
4faff3bc,0.99,2021-10-10,Google Adwords
4faff3bc,0.99,2021-10-10,Google Adwords
4faff3bc,0.99,2021-10-10,Google Adwords
4faff3bc,2.99,2021-10-10,Google Adwords
4fc24472,0.99,2021-10-03,Facebook Ads
4fc2afab,2.99,2021-10-04,Facebook Ads
4fc2afab,0.99,2021-10-04,Facebook Ads
4ff3b6bc,0.99,2021-10-27,Facebook Ads
4ff3b6bc,0.99,2021-10-27,Facebook Ads
4ffdc5d5,0.99,2021-10-09,Facebook Ads
5006635c,0.99,2021-10-11,organic
5006635c,0.99,2021-10-11,organic
5006635c,0.99,2021-10-11,organic
50132afe,0.99,2021-10-14,Facebook Ads
50132afe,0.99,2021-10-14,Facebook Ads
50132afe,0.99,2021-10-13,Facebook Ads
5014bdbf,0.99,2021-10-13,Facebook Ads
5014bdbf,0.99,2021-10-13,Facebook Ads
50176f54,0.99,2021-11-04,Google Adwords
5020bc7a,0.99,2021-10-17,Google Adwords
50436fd3,0.99,2021-10-09,Google Adwords
504378e5,0.99,2021-10-29,Google Adwords
504378e5,0.99,2021-10-28,Google Adwords
5045e4c5,0.99,2021-10-06,Facebook Ads
5045e4c5,0.99,2021-10-06,Facebook Ads
504c2f4d,2.99,2021-10-05,Facebook Ads
504c2f4d,0.99,2021-10-23,Facebook Ads
50591dfb,0.99,2021-10-05,Google Adwords
506c448b,0.99,2021-10-07,Facebook Ads
506c448b,0.99,2021-10-06,Facebook Ads
5082cc02,2.99,2021-10-27,Google Adwords
5082cc02,0.99,2021-10-27,Google Adwords
5083d666,0.99,2021-10-17,Google Adwords
50846b4a,0.99,2021-11-07,Facebook Ads
50aab90a,0.99,2021-10-11,Facebook Ads
50aab90a,0.99,2021-10-11,Facebook Ads
50b0a0cc,0.99,2021-10-21,Google Adwords
50c2dd28,0.99,2021-10-22,Google Adwords
50d3b41b,0.99,2021-10-07,Facebook Ads
50d3b41b,0.99,2021-10-08,Facebook Ads
50e02a59,0.99,2021-10-19,Facebook Ads
50e7815a,0.99,2021-10-07,Facebook Ads
50e7815a,0.99,2021-10-07,Facebook Ads
50f4a95d,0.99,2021-10-29,Google Adwords
50f4a95d,0.99,2021-10-26,Google Adwords
50f4a95d,0.99,2021-10-30,Google Adwords
50fb92d8,2.99,2021-10-27,Facebook Ads
50fb92d8,0.99,2021-10-27,Facebook Ads
51099db5,0.99,2021-10-07,Google Adwords
513f7f16,9.99,2021-11-13,Google Adwords
513f7f16,0.99,2021-11-11,Google Adwords
5148f33c,0.99,2021-10-03,Facebook Ads
5148f33c,0.99,2021-10-03,Facebook Ads
514e420e,0.99,2021-10-09,Google Adwords
514ff4a5,0.99,2021-10-12,Facebook Ads
514ff4a5,0.99,2021-10-14,Facebook Ads
514ff4a5,0.99,2021-10-14,Facebook Ads
515a1e63,0.99,2021-10-10,Google Adwords
51888b2a,0.99,2021-10-08,organic
51888b2a,0.99,2021-10-08,organic
51888b2a,0.99,2021-10-08,organic
51888b2a,0.99,2021-10-08,organic
51888b2a,0.99,2021-10-08,organic
51889908,0.99,2021-11-12,Google Adwords
51889908,9.99,2021-11-07,Google Adwords
5196954a,0.99,2021-10-10,Facebook Ads
5196954a,0.99,2021-10-10,Facebook Ads
51aaa9f7,0.99,2021-10-20,Facebook Ads
51d6286c,0.99,2021-10-25,Google Adwords
51d6286c,0.99,2021-10-25,Google Adwords
51db4d1e,0.99,2021-10-14,Facebook Ads
51db4d1e,0.99,2021-10-14,Facebook Ads
524599fd,2.99,2021-10-27,Google Adwords
524599fd,0.99,2021-10-26,Google Adwords
524599fd,0.99,2021-10-27,Google Adwords
525662dc,0.99,2021-10-24,Google Adwords
525e9885,0.99,2021-10-15,Facebook Ads
526e6efd,0.99,2021-10-21,Google Adwords
526e6efd,0.99,2021-10-21,Google Adwords
527ba688,0.99,2021-10-25,Google Adwords
527c960a,0.99,2021-10-17,Google Adwords
52a003ff,0.99,2021-10-16,Google Adwords
52a003ff,0.99,2021-10-16,Google Adwords
52ef8598,0.99,2021-10-24,organic
52f00a21,0.99,2021-10-23,Facebook Ads
53111edb,0.99,2021-10-21,Google Adwords
532277a2,2.99,2021-10-06,Facebook Ads
532277a2,0.99,2021-10-07,Facebook Ads
532277a2,0.99,2021-10-06,Facebook Ads
53296b2d,2.99,2021-10-15,Google Adwords
53296b2d,0.99,2021-10-15,Google Adwords
534757c0,0.99,2021-10-03,Facebook Ads
534757c0,0.99,2021-10-05,Facebook Ads
534757c0,0.99,2021-10-03,Facebook Ads
534757c0,0.99,2021-10-04,Facebook Ads
534757c0,0.99,2021-10-03,Facebook Ads
534757c0,0.99,2021-10-04,Facebook Ads
534959ab,2.99,2021-10-14,Facebook Ads
535377ca,0.99,2021-10-24,Google Adwords
535377ca,0.99,2021-10-23,Google Adwords
53558df5,0.99,2021-10-29,Facebook Ads
5359ec35,2.99,2021-10-17,Facebook Ads
5360b1dd,0.99,2021-10-07,Facebook Ads
5360b1dd,0.99,2021-10-07,Facebook Ads
5384bf4b,0.99,2021-10-17,Google Adwords
5384bf4b,0.99,2021-10-17,Google Adwords
539314e7,0.99,2021-11-01,Google Adwords
539df794,2.99,2021-10-07,Google Adwords
539df794,0.99,2021-10-07,Google Adwords
53b585ce,0.99,2021-10-13,Google Adwords
53b8ebaf,0.99,2021-10-02,Facebook Ads
53b8ebaf,0.99,2021-10-02,Facebook Ads
53b8ebaf,0.99,2021-10-02,Facebook Ads
53d524bc,0.99,2021-10-31,Facebook Ads
53d524bc,0.99,2021-10-08,Facebook Ads
53e2f315,0.99,2021-10-10,Facebook Ads
53e2f315,0.99,2021-10-10,Facebook Ads
54038fc4,0.99,2021-10-20,Google Adwords
54038fc4,2.99,2021-10-20,Google Adwords
54038fc4,0.99,2021-10-21,Google Adwords
541bb901,0.99,2021-10-15,organic
5424f48f,0.99,2021-11-01,Google Adwords
5472a95e,0.99,2021-10-16,Facebook Ads
5472a95e,2.99,2021-10-13,Facebook Ads
5472a95e,2.99,2021-10-13,Facebook Ads
5477f8c8,0.99,2021-10-15,Facebook Ads
547cecea,0.99,2021-10-12,Facebook Ads
549519c4,0.99,2021-10-26,Google Adwords
549519c4,0.99,2021-10-26,Google Adwords
54bceca1,0.99,2021-10-08,Google Adwords
54bceca1,0.99,2021-10-08,Google Adwords
54bceca1,0.99,2021-10-08,Google Adwords
54bceca1,0.99,2021-10-08,Google Adwords
54ea01d1,0.99,2021-10-05,Google Adwords
54f3c4ae,0.99,2021-10-24,Facebook Ads
55006b4e,0.99,2021-10-12,Facebook Ads
554878c6,2.99,2021-11-01,Google Adwords
554c397a,2.99,2021-10-16,Facebook Ads
5575d44b,0.99,2021-10-16,Google Adwords
55cddc54,0.99,2021-10-17,Google Adwords
55cddc54,0.99,2021-10-18,Google Adwords
55e370d5,0.99,2021-10-25,Google Adwords
55e370d5,0.99,2021-10-19,Google Adwords
55e370d5,0.99,2021-10-20,Google Adwords
55e37b0c,0.99,2021-10-09,Facebook Ads
5604fd72,0.99,2021-10-26,Google Adwords
5604fd72,2.99,2021-11-14,Google Adwords
5604fd72,0.99,2021-11-10,Google Adwords
5623c186,0.99,2021-11-02,Facebook Ads
5623c186,0.99,2021-10-31,Facebook Ads
565e8c5d,0.99,2021-10-31,Google Adwords
56603329,0.99,2021-10-01,Google Adwords
56603329,0.99,2021-10-01,Google Adwords
56603329,0.99,2021-10-01,Google Adwords
5665a655,2.99,2021-10-17,Google Adwords
56682a70,0.99,2021-10-15,Facebook Ads
56682a70,0.99,2021-10-17,Facebook Ads
56682a70,0.99,2021-10-17,Facebook Ads
56682a70,0.99,2021-10-16,Facebook Ads
56771996,2.99,2021-10-06,Facebook Ads
568a368e,0.99,2021-10-29,Facebook Ads
568e9ea5,0.99,2021-10-31,Google Adwords
568e9ea5,2.99,2021-10-31,Google Adwords
568e9ea5,0.99,2021-10-31,Google Adwords
56bd07f8,0.99,2021-10-07,Google Adwords
56bd07f8,2.99,2021-10-07,Google Adwords
56cd6026,0.99,2021-10-18,Google Adwords
56cd6026,4.99,2021-10-16,Google Adwords
56da53d1,0.99,2021-11-01,Facebook Ads
56edcf4b,0.99,2021-11-06,Facebook Ads
56edcf4b,0.99,2021-11-22,Facebook Ads
56f0cdde,0.99,2021-10-17,Google Adwords
56f0cdde,0.99,2021-10-17,Google Adwords
570153e6,0.99,2021-10-12,Facebook Ads
570546a4,0.99,2021-10-11,Google Adwords
570546a4,0.99,2021-10-11,Google Adwords
572877ce,2.99,2021-10-12,Facebook Ads
573377ce,2.99,2021-10-05,Google Adwords
57366854,0.99,2021-10-26,Google Adwords
57366854,0.99,2021-10-26,Google Adwords
5742f17c,0.99,2021-10-20,Facebook Ads
5748c460,0.99,2021-10-16,Facebook Ads
5748c460,0.99,2021-10-16,Facebook Ads
574e1729,0.99,2021-10-12,Facebook Ads
574f15d1,0.99,2021-10-07,Google Adwords
574f15d1,0.99,2021-10-07,Google Adwords
574f15d1,0.99,2021-10-07,Google Adwords
57773515,2.99,2021-10-08,Google Adwords
57773515,2.99,2021-10-08,Google Adwords
57773515,0.99,2021-10-08,Google Adwords
57c99bc5,0.99,2021-10-17,organic
57c99bc5,9.99,2021-10-17,organic
57e04669,0.99,2021-10-22,Facebook Ads
57e04669,0.99,2021-10-23,Facebook Ads
57eda3fe,0.99,2021-10-07,Facebook Ads
582536ca,0.99,2021-10-02,Facebook Ads
582536ca,0.99,2021-10-02,Facebook Ads
582cdd8c,0.99,2021-10-23,Facebook Ads
582cdd8c,0.99,2021-10-24,Facebook Ads
58411b14,0.99,2021-10-31,Google Adwords
58425b70,4.99,2021-10-16,Google Adwords
58425b70,0.99,2021-10-16,Google Adwords
584fb6ef,0.99,2021-10-23,Facebook Ads
584fb6ef,0.99,2021-10-22,Facebook Ads
585365a2,0.99,2021-10-08,Facebook Ads
585365a2,2.99,2021-10-14,Facebook Ads
5854c230,0.99,2021-10-12,Google Adwords
58700bf7,0.99,2021-10-18,Google Adwords
58700bf7,9.99,2021-10-18,Google Adwords
589bdd78,0.99,2021-10-15,Facebook Ads
589bdd78,0.99,2021-10-15,Facebook Ads
58a0812a,0.99,2021-10-12,Google Adwords
58a08f9c,2.99,2021-10-11,Facebook Ads
58a08f9c,0.99,2021-10-11,Facebook Ads
58a08f9c,0.99,2021-10-11,Facebook Ads
58da03a5,0.99,2021-10-05,Google Adwords
58ef4392,0.99,2021-10-04,Google Adwords
58fc9220,0.99,2021-10-04,Google Adwords
58fc9220,0.99,2021-10-04,Google Adwords
58ff0f8b,0.99,2021-10-09,Facebook Ads
58ff0f8b,0.99,2021-10-09,Facebook Ads
58ff0f8b,0.99,2021-10-09,Facebook Ads
58ff0f8b,4.99,2021-10-09,Facebook Ads
5903fca3,0.99,2021-10-08,Google Adwords
5903fca3,0.99,2021-10-08,Google Adwords
5903fca3,0.99,2021-10-08,Google Adwords
59103b82,0.99,2021-10-09,Google Adwords
59103b82,0.99,2021-10-08,Google Adwords
5922eb0a,0.99,2021-10-12,Facebook Ads
5922eb0a,0.99,2021-10-12,Facebook Ads
5922eb0a,0.99,2021-10-12,Facebook Ads
59322cfd,0.99,2021-10-09,Google Adwords
59322cfd,0.99,2021-10-09,Google Adwords
59322cfd,0.99,2021-10-09,Google Adwords
593c7479,0.99,2021-10-19,Google Adwords
593c7479,0.99,2021-10-19,Google Adwords
593e57e9,0.99,2021-10-05,Google Adwords
595a7b93,0.99,2021-10-19,Google Adwords
596b522a,0.99,2021-10-17,Facebook Ads
596b522a,2.99,2021-10-17,Facebook Ads
5970dd6f,0.99,2021-10-04,Google Adwords
5970dd6f,0.99,2021-10-03,Google Adwords
5970dd6f,4.99,2021-10-04,Google Adwords
5970dd6f,4.99,2021-10-04,Google Adwords
5970dd6f,0.99,2021-10-04,Google Adwords
5977e619,0.99,2021-10-24,Facebook Ads
5979eb6d,0.99,2021-10-13,Google Adwords
5987e69f,0.99,2021-11-04,Facebook Ads
598867d8,0.99,2021-10-04,Facebook Ads
59938708,0.99,2021-10-07,Google Adwords
59938708,2.99,2021-10-07,Google Adwords
59959f84,0.99,2021-10-04,Google Adwords
59977c1f,0.99,2021-10-17,Facebook Ads
59977c1f,0.99,2021-10-17,Facebook Ads
59c8e365,2.99,2021-10-19,Google Adwords
59c8e365,4.99,2021-10-19,Google Adwords
59f0995a,0.99,2021-10-04,Facebook Ads
5a0a0206,0.99,2021-10-17,Google Adwords
5a0f1e40,0.99,2021-10-27,Facebook Ads
5a0f1e40,0.99,2021-10-28,Facebook Ads
5a1c457c,0.99,2021-10-17,Facebook Ads
5a1c457c,0.99,2021-10-17,Facebook Ads
5a1f5c0b,0.99,2021-10-25,Facebook Ads
5a27eac4,2.99,2021-10-02,Google Adwords
5a27eac4,2.99,2021-10-02,Google Adwords
5a2e7afe,0.99,2021-10-18,Facebook Ads
5a528f75,0.99,2021-10-24,Google Adwords
5a6245fa,0.99,2021-10-05,Facebook Ads
5a6245fa,0.99,2021-10-05,Facebook Ads
5a6245fa,0.99,2021-10-05,Facebook Ads
5a6245fa,2.99,2021-10-05,Facebook Ads
5a6f8208,0.99,2021-10-01,Google Adwords
5a6f8208,0.99,2021-10-01,Google Adwords
5a6f8208,0.99,2021-10-01,Google Adwords
5a6f8208,0.99,2021-10-01,Google Adwords
5a950bc6,0.99,2021-10-24,Google Adwords
5a96ecac,0.99,2021-10-16,Facebook Ads
5a96ecac,0.99,2021-10-16,Facebook Ads
5a96ecac,0.99,2021-10-16,Facebook Ads
5ac0605d,0.99,2021-10-26,organic
5ac0605d,0.99,2021-10-26,organic
5ac5561f,0.99,2021-10-27,organic
5ac6976c,0.99,2021-10-19,Google Adwords
5ac6976c,0.99,2021-10-19,Google Adwords
5adb0feb,0.99,2021-10-23,Google Adwords
5adb0feb,0.99,2021-10-23,Google Adwords
5ae9ec39,0.99,2021-10-02,Facebook Ads
5ae9ec39,0.99,2021-10-02,Facebook Ads
5ae9ec39,0.99,2021-10-02,Facebook Ads
5ae9ec39,0.99,2021-10-02,Facebook Ads
5af1ce84,0.99,2021-10-14,Facebook Ads
5af1ce84,0.99,2021-10-14,Facebook Ads
5af7f0f0,0.99,2021-10-18,Facebook Ads
5af7f0f0,0.99,2021-10-27,Facebook Ads
5af7f0f0,0.99,2021-10-14,Facebook Ads
5b2d5383,0.99,2021-10-08,Google Adwords
5b2d5383,0.99,2021-10-08,Google Adwords
5b3c8dd4,2.99,2021-10-03,Google Adwords
5b9c4d4b,0.99,2021-10-31,Google Adwords
5b9c4d4b,0.99,2021-10-31,Google Adwords
5ba35dca,4.99,2021-10-24,Google Adwords
5ba35dca,0.99,2021-10-25,Google Adwords
5ba35dca,0.99,2021-10-23,Google Adwords
5ba35dca,0.99,2021-10-23,Google Adwords
5bc2b684,0.99,2021-10-11,Facebook Ads
5be635e5,2.99,2021-10-12,Facebook Ads
5be635e5,0.99,2021-10-12,Facebook Ads
5c02bf61,0.99,2021-10-26,Google Adwords
5c02bf61,0.99,2021-10-26,Google Adwords
5c02d18d,0.99,2021-10-17,Google Adwords
5c02d18d,0.99,2021-10-17,Google Adwords
5c02d18d,0.99,2021-10-17,Google Adwords
5c057919,0.99,2021-10-18,Google Adwords
5c057919,0.99,2021-10-19,Google Adwords
5c572823,0.99,2021-10-20,Google Adwords
5c572823,0.99,2021-10-24,Google Adwords
5c62a16d,0.99,2021-10-23,Facebook Ads
5c6a0fff,0.99,2021-10-27,Google Adwords
5c6af8ab,4.99,2021-10-18,Google Adwords
5c6af8ab,2.99,2021-10-18,Google Adwords
5c8513cb,0.99,2021-10-02,Google Adwords
5c8513cb,0.99,2021-10-02,Google Adwords
5c8513cb,0.99,2021-10-02,Google Adwords
5c8513cb,0.99,2021-10-02,Google Adwords
5c94e32b,0.99,2021-10-14,Facebook Ads
5ca1d694,0.99,2021-10-26,Facebook Ads
5ca7dada,0.99,2021-10-01,Google Adwords
5caabde4,0.99,2021-10-23,Google Adwords
5caabde4,2.99,2021-10-23,Google Adwords
5cc3402d,0.99,2021-10-09,Facebook Ads
5cddbe4b,0.99,2021-10-05,Google Adwords
5d0567d3,0.99,2021-10-09,Google Adwords
5d0567d3,0.99,2021-10-09,Google Adwords
5d0567d3,4.99,2021-10-09,Google Adwords
5d098d78,2.99,2021-10-19,Facebook Ads
5d0c074a,0.99,2021-10-21,Google Adwords
5d0c074a,2.99,2021-10-21,Google Adwords
5d1b7489,0.99,2021-10-08,Facebook Ads
5d1b7489,2.99,2021-10-10,Facebook Ads
5d2b5f43,0.99,2021-10-07,Google Adwords
5d2b5f43,0.99,2021-10-07,Google Adwords
5d2f3cee,0.99,2021-10-20,Google Adwords
5d32c958,0.99,2021-10-20,Facebook Ads
5d32c958,0.99,2021-10-20,Facebook Ads
5d32c958,0.99,2021-10-20,Facebook Ads
5d562597,0.99,2021-10-23,organic
5d562597,0.99,2021-10-24,organic
5d597244,0.99,2021-10-27,Facebook Ads
5d5f7a90,0.99,2021-10-22,organic
5d6eaf32,0.99,2021-10-29,Google Adwords
5d6eaf32,2.99,2021-10-29,Google Adwords
5d6eaf32,0.99,2021-10-29,Google Adwords
5d6eaf32,0.99,2021-10-29,Google Adwords
5d6eaf32,0.99,2021-10-29,Google Adwords
5d6eaf32,0.99,2021-10-29,Google Adwords
5d70c1e5,0.99,2021-10-12,Google Adwords
5d70c1e5,0.99,2021-10-08,Google Adwords
5d7cba2f,0.99,2021-10-05,Facebook Ads
5d7cba2f,0.99,2021-10-05,Facebook Ads
5d7cba2f,0.99,2021-10-05,Facebook Ads
5d950de6,0.99,2021-10-02,Facebook Ads
5d9b27d5,2.99,2021-10-24,Google Adwords
5dcf3e66,0.99,2021-10-04,Google Adwords
5de5a1ed,0.99,2021-10-03,Facebook Ads
5e0e84fe,0.99,2021-10-10,Facebook Ads
5e137fe0,0.99,2021-10-18,Facebook Ads
5e137fe0,0.99,2021-10-19,Facebook Ads
5e215b74,0.99,2021-10-08,Facebook Ads
5e35599b,0.99,2021-10-22,Google Adwords
5e7bcac1,0.99,2021-10-16,Google Adwords
5eaba42a,0.99,2021-10-16,Google Adwords
5eb931af,0.99,2021-10-18,Facebook Ads
5eb931af,0.99,2021-10-18,Facebook Ads
5eb931af,0.99,2021-10-18,Facebook Ads
5ebaea6b,2.99,2021-10-09,Google Adwords
5ec253a0,0.99,2021-10-10,Facebook Ads
5ec253a0,0.99,2021-10-10,Facebook Ads
5ec616e4,0.99,2021-10-13,Google Adwords
5edb82c3,0.99,2021-10-29,organic
5edb82c3,0.99,2021-11-05,organic
5f1f7eac,4.99,2021-10-19,Google Adwords
5f2c8107,0.99,2021-10-05,Google Adwords
5f2c8107,0.99,2021-10-05,Google Adwords
5f2d49d7,0.99,2021-10-24,Google Adwords
5f39f503,0.99,2021-10-05,Google Adwords
5f492e2b,0.99,2021-10-06,Facebook Ads
5f492e2b,0.99,2021-10-04,Facebook Ads
5f4beef7,0.99,2021-10-27,Facebook Ads
5f7f1224,0.99,2021-10-20,Facebook Ads
5f7f1224,2.99,2021-10-20,Facebook Ads
5fa44dcb,0.99,2021-10-12,Google Adwords
5ffdde2e,0.99,2021-10-22,Facebook Ads
5ffdde2e,0.99,2021-10-22,Facebook Ads
6016f0d8,0.99,2021-10-12,Google Adwords
601e595e,0.99,2021-10-07,Google Adwords
602d5833,0.99,2021-11-13,Facebook Ads
602d5833,2.99,2021-11-15,Facebook Ads
6045b12e,4.99,2021-10-11,organic
6050e742,4.99,2021-11-02,Google Adwords
6050e742,0.99,2021-10-17,Google Adwords
6050e742,4.99,2021-10-17,Google Adwords
6050e742,0.99,2021-11-11,Google Adwords
6050e742,2.99,2021-11-07,Google Adwords
605537ce,0.99,2021-10-03,Facebook Ads
60748168,0.99,2021-10-09,Google Adwords
60931194,0.99,2021-10-12,Google Adwords
60931194,0.99,2021-10-12,Google Adwords
60931194,0.99,2021-10-12,Google Adwords
60931194,0.99,2021-10-12,Google Adwords
60931194,2.99,2021-10-12,Google Adwords
609ec6a4,0.99,2021-10-06,Google Adwords
609ec6a4,0.99,2021-10-06,Google Adwords
60b8de89,0.99,2021-11-03,Google Adwords
60d5ed81,0.99,2021-10-21,Google Adwords
60d5ed81,0.99,2021-10-21,Google Adwords
60d5ed81,0.99,2021-10-21,Google Adwords
60ef8b81,0.99,2021-10-21,Google Adwords
60ef8b81,4.99,2021-10-21,Google Adwords
60f39c7e,0.99,2021-10-14,Google Adwords
60f39c7e,0.99,2021-10-15,Google Adwords
612525a9,0.99,2021-10-07,Facebook Ads
612525a9,0.99,2021-10-12,Facebook Ads
61271c66,4.99,2021-10-12,Google Adwords
6131708a,0.99,2021-10-06,Google Adwords
6131708a,0.99,2021-10-07,Google Adwords
6150a91b,0.99,2021-10-05,Facebook Ads
616e8311,0.99,2021-10-21,Facebook Ads
6188bd46,2.99,2021-10-12,Facebook Ads
618cec0a,0.99,2021-10-04,Google Adwords
618cec0a,0.99,2021-10-04,Google Adwords
61954189,0.99,2021-10-28,Google Adwords
6198cc1d,4.99,2021-10-14,Google Adwords
